"testrun id","3","6","12","url for different ones"
"2806","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=2806"
"5269","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5269"
"8003","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8003"
"7381","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7381"
"7725","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7725"
"8643","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8643"
"4877","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4877"
"5565","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5565"
"7297","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7297"
"1574","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1574"
"2768","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2768"
"1543","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1543"
"7287","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=7287"
"3427","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3427"
"2736","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2736"
"8323","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8323"
"7705","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7705"
"8281","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8281"
"5561","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5561"
"1434","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1434"
"3497","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3497"
"1498","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1498"
"1677","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1677"
"1583","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1583"
"1545","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1545"
"7689","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7689"
"7751","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7751"
"7681","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7681"
"5351","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5351"
"2716","machine","regression","regression","http://graphs.mozilla.org/api/test/runs/values?id=2716"
"4957","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4957"
"7691","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7691"
"8321","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8321"
"5163","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5163"
"5413","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5413"
"3673","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3673"
"4929","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4929"
"1665","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1665"
"1471","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1471"
"1471","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1471"
"1602","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1602"
"2738","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2738"
"2738","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2738"
"1540","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1540"
"2752","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2752"
"5401","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5401"
"2747","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2747"
"1523","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1523"
"1584","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1584"
"2757","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2757"
"2560","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2560"
"4835","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4835"
"2791","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2791"
"3147","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3147"
"4971","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4971"
"7593","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7593"
"5039","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5039"
"3017","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=3017"
"7599","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7599"
"1549","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1549"
"3253","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3253"
"1544","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1544"
"2732","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2732"
"2732","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2732"
"1048","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1048"
"1457","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1457"
"8667","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8667"
"2947","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2947"
"4963","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4963"
"1568","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1568"
"7211","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7211"
"7481","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7481"
"8011","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8011"
"3535","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3535"
"3157","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3157"
"7245","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7245"
"6485","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=6485"
"5153","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5153"
"7311","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7311"
"2769","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2769"
"7599","machine","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=7599"
"8409","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8409"
"3351","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3351"
"2768","good","regression","regression","http://graphs.mozilla.org/api/test/runs/values?id=2768"
"2795","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2795"
"2752","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2752"
"3073","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3073"
"1545","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1545"
"2723","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2723"
"1580","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1580"
"3377","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3377"
"3719","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3719"
"1558","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1558"
"1608","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1608"
"1605","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1605"
"2725","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2725"
"3119","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3119"
"1459","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1459"
"1544","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1544"
"1606","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1606"
"2717","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2717"
"3333","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3333"
"9597","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9597"
"4943","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4943"
"5273","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5273"
"2789","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2789"
"8429","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8429"
"7223","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7223"
"8033","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8033"
"8625","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8625"
"5099","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5099"
"4953","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4953"
"1542","good","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1542"
"3125","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3125"
"3723","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3723"
"1493","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=1493"
"1600","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1600"
"8357","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=8357"
"8005","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8005"
"1575","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1575"
"5541","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5541"
"4537","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4537"
"2576","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2576"
"3363","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3363"
"5293","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5293"
"2779","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2779"
"2727","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2727"
"1576","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1576"
"2725","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2725"
"1536","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1536"
"2773","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2773"
"5055","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5055"
"2981","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2981"
"1282","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1282"
"5147","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5147"
"2768","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2768"
"2718","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2718"
"1716","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1716"
"2783","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2783"
"8619","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8619"
"3401","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3401"
"3499","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3499"
"1600","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1600"
"5187","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5187"
"8271","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8271"
"8359","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8359"
"2801","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2801"
"1507","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1507"
"1470","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1470"
"3153","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3153"
"7607","regression","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=7607"
"2758","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=2758"
"7613","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7613"
"9111","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9111"
"9699","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9699"
"2775","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2775"
"8365","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=8365"
"7669","regression","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=7669"
"8413","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=8413"
"4895","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4895"
"1683","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1683"
"1458","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1458"
"5007","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5007"
"2783","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2783"
"9695","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9695"
"2791","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2791"
"2791","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2791"
"1606","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1606"
"2771","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2771"
"3059","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3059"
"7431","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7431"
"7425","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=7425"
"2750","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2750"
"7645","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7645"
"2803","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2803"
"1478","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1478"
"7657","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7657"
"1537","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1537"
"2737","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2737"
"2599","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2599"
"1503","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1503"
"2787","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2787"
"7653","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7653"
"1430","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1430"
"1640","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1640"
"2735","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2735"
"3227","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3227"
"8273","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8273"
"5089","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5089"
"4881","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4881"
"5471","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5471"
"1650","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1650"
"1503","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1503"
"3673","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3673"
"1478","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1478"
"3157","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3157"
"3475","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3475"
"2743","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2743"
"3599","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3599"
"4871","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4871"
"5589","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5589"
"7975","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7975"
"7775","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7775"
"4889","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4889"
"5315","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5315"
"3625","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3625"
"2762","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2762"
"1544","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1544"
"8343","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8343"
"7389","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7389"
"1506","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1506"
"1506","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1506"
"4991","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4991"
"4083","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4083"
"4837","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4837"
"1593","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1593"
"3167","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3167"
"2763","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2763"
"5337","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5337"
"1604","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1604"
"1562","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1562"
"1472","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1472"
"3159","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3159"
"4847","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4847"
"1545","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1545"
"8669","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8669"
"5289","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5289"
"1460","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1460"
"8353","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=8353"
"7701","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7701"
"1752","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1752"
"3671","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3671"
"9709","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9709"
"1597","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1597"
"8301","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8301"
"7587","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7587"
"7453","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7453"
"7973","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7973"
"2782","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2782"
"3377","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3377"
"3537","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3537"
"3085","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3085"
"1022","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1022"
"1547","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1547"
"2753","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2753"
"2806","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2806"
"1492","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1492"
"2775","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2775"
"1282","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1282"
"1077","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1077"
"2786","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2786"
"1456","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1456"
"3413","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3413"
"9745","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9745"
"9745","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9745"
"3687","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3687"
"4869","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4869"
"3553","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3553"
"3129","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3129"
"2783","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2783"
"2795","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2795"
"4991","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4991"
"2801","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2801"
"9497","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=9497"
"9595","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9595"
"8069","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8069"
"2757","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2757"
"4837","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4837"
"7669","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7669"
"2764","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2764"
"1517","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1517"
"3521","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3521"
"5079","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5079"
"2793","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2793"
"3585","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3585"
"2749","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2749"
"2911","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2911"
"1533","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1533"
"2747","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2747"
"1605","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1605"
"2730","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2730"
"1594","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1594"
"1594","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1594"
"4203","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4203"
"1468","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1468"
"1444","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1444"
"3475","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3475"
"8433","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8433"
"3727","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3727"
"1044","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1044"
"1584","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1584"
"4831","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4831"
"1536","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1536"
"2716","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2716"
"7771","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=7771"
"7771","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7771"
"1583","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1583"
"5487","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5487"
"1487","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1487"
"5037","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5037"
"8771","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8771"
"1534","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1534"
"5519","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5519"
"7599","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7599"
"2738","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2738"
"2750","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2750"
"3053","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3053"
"5313","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5313"
"3649","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3649"
"1579","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1579"
"3405","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3405"
"2733","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2733"
"1543","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1543"
"1521","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1521"
"3151","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3151"
"7267","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7267"
"9091","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=9091"
"7701","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=7701"
"9693","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=9693"
"1542","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1542"
"7397","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7397"
"7967","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=7967"
"3371","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3371"
"3375","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3375"
"8263","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8263"
"7749","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7749"
"3367","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3367"
"4847","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4847"
"4921","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4921"
"2753","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2753"
"1684","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1684"
"1610","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1610"
"1466","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1466"
"2799","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2799"
"2737","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2737"
"5137","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5137"
"7771","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7771"
"4903","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=4903"
"8405","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=8405"
"1604","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1604"
"3529","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3529"
"3493","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3493"
"3095","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3095"
"1738","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1738"
"7709","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=7709"
"1282","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1282"
"1618","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1618"
"2765","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2765"
"3691","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3691"
"2598","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2598"
"3601","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3601"
"8749","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8749"
"1467","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1467"
"5161","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5161"
