"test","date","variance","weekday"
"dromaeo_dom Linux","2014-11-21","252.60106488385694","Friday"
"dromaeo_dom Linux","2014-11-22","507.35782655999975","Saturday"
"dromaeo_dom Linux","2014-11-23","744.58454941000002","Sunday"
"dromaeo_dom Linux","2014-11-24","97.90654620009056","Monday"
"dromaeo_dom Linux","2014-11-25","357.08489517733574","Tuesday"
"dromaeo_dom Linux","2014-11-26","458.7476448888886","Wednesday"
"dromaeo_dom Linux","2014-11-27","220.55958828257869","Thursday"
"dromaeo_dom Linux","2014-11-28","438.67037410586767","Friday"
"dromaeo_dom Linux","2014-11-29","85.08484173437472","Saturday"
"dromaeo_dom Linux","2014-11-30","26.266976400000033","Sunday"
"dromaeo_dom Linux","2014-12-01","328.33593106122476","Monday"
"dromaeo_dom Linux","2014-12-02","725.34628113580197","Tuesday"
"dromaeo_dom Linux","2014-12-03","124.01843804000032","Wednesday"
"dromaeo_dom Linux","2014-12-04","856.17031451239677","Thursday"
"dromaeo_dom Linux","2014-12-05","208.82566489677836","Friday"
"dromaeo_dom Linux","2014-12-06","145.74349275000017","Saturday"
"dromaeo_dom Linux","2014-12-07","113.07226424489825","Sunday"
"dromaeo_dom Linux","2014-12-08","149.36728473483947","Monday"
"dromaeo_dom Linux","2014-12-09","94.184623678889423","Tuesday"
"dromaeo_dom Linux","2014-12-10","98.132249144891304","Wednesday"
"dromaeo_dom Linux","2014-12-11","139.35652282359479","Thursday"
"dromaeo_dom Linux","2014-12-12","220.52591850600191","Friday"
"dromaeo_dom Linux","2014-12-13","185.37035787654315","Saturday"
"dromaeo_dom Linux","2014-12-14","95.800585836734953","Sunday"
"dromaeo_dom Linux","2014-12-15","58.918367092773636","Monday"
"dromaeo_dom Linux","2014-12-16","435.07755287719294","Tuesday"
"dromaeo_dom Linux","2014-12-17","311.61600466446265","Wednesday"
"dromaeo_dom Linux","2014-12-18","109.7338536441828","Thursday"
"dromaeo_dom Linux","2014-12-19","59.487428389658483","Friday"
"dromaeo_dom Linux","2014-12-20","45.549540710059055","Saturday"
"dromaeo_dom Linux","2014-12-21","110.52465605917192","Sunday"
"dromaeo_dom Linux","2014-12-22","75.545934341046561","Monday"
"dromaeo_dom Linux","2014-12-23","96.045108405124694","Tuesday"
"dromaeo_dom Linux","2014-12-24","121.0280420069205","Wednesday"
"dromaeo_dom Linux","2014-12-25","44.227800249999966","Thursday"
"dromaeo_dom Linux","2014-12-26","137.78799042975217","Friday"
"dromaeo_dom Linux","2014-12-27","36.843350222222391","Saturday"
"dromaeo_dom Linux","2014-12-28","104.78750413888923","Sunday"
"dromaeo_dom Linux","2014-12-29","97.676852633599992","Monday"
"dromaeo_dom Linux","2014-12-30","67.129459758928576","Tuesday"
"dromaeo_dom Linux","2014-12-31","146.37302875","Wednesday"
"dromaeo_dom Linux","2015-01-01","46.31615119999983","Thursday"
"dromaeo_dom Linux","2015-01-02","83.145009982248567","Friday"
"dromaeo_dom Linux","2015-01-03","59.860222408163231","Saturday"
"dromaeo_dom Linux","2015-01-04","250.45642353719029","Sunday"
"dromaeo_dom Linux","2015-01-05","198.70884490809325","Monday"
"a11yr OSX64","2014-01-06","710.5872576177286","Monday"
"a11yr OSX64","2014-01-07","4.9065082644628086","Tuesday"
"a11yr OSX64","2014-01-08","4.9648063306955441","Wednesday"
"a11yr OSX64","2014-01-09","776.26244897959191","Thursday"
"a11yr OSX64","2014-01-10","6.8938198553583172","Friday"
"a11yr OSX64","2014-01-11","2.55859375","Saturday"
"a11yr OSX64","2014-01-12","7.5155555555555571","Sunday"
"a11yr OSX64","2014-01-13","4.9963839579224221","Monday"
"a11yr OSX64","2014-01-14","5.7335898596650079","Tuesday"
"a11yr OSX64","2014-01-15","3.8892733564013846","Wednesday"
"a11yr OSX64","2014-01-16","4.3639455782312933","Thursday"
"a11yr OSX64","2014-01-17","5.9991836734693873","Friday"
"a11yr OSX64","2014-01-18","2042.1213017751481","Saturday"
"a11yr OSX64","2014-01-19","1.75","Sunday"
"a11yr OSX64","2014-01-20","1081.9839476813318","Monday"
"a11yr OSX64","2014-01-21","8.3207138994050833","Tuesday"
"a11yr OSX64","2014-01-22","6.4888038548752842","Wednesday"
"a11yr OSX64","2014-01-23","30.30440771349862","Thursday"
"a11yr OSX64","2014-01-24","16.169410150891636","Friday"
"a11yr OSX64","2014-01-25","11.0","Saturday"
"a11yr OSX64","2014-01-26","4.479166666666667","Sunday"
"a11yr OSX64","2014-01-27","6.2076124567474054","Monday"
"a11yr OSX64","2014-01-28","13.140625","Tuesday"
"a11yr OSX64","2014-01-29","7.9069387755102039","Wednesday"
"a11yr OSX64","2014-01-30","7.2038888888888915","Thursday"
"a11yr OSX64","2014-01-31","9.0254320987654317","Friday"
"a11yr OSX64","2014-02-01","10.595041322314048","Saturday"
"a11yr OSX64","2014-02-02","9.18359375","Sunday"
"a11yr OSX64","2014-02-03","4.2629757785467124","Monday"
"a11yr OSX64","2014-02-04","3.5255771842462642","Tuesday"
"a11yr OSX64","2014-02-05","3.5368180596613801","Wednesday"
"a11yr OSX64","2014-02-06","5.1545454545454543","Thursday"
"a11yr OSX64","2014-02-07","5.9363378099173554","Friday"
"a11yr OSX64","2014-02-08","4.8472222222222223","Saturday"
"a11yr OSX64","2014-02-09","5.1868750000000006","Sunday"
"a11yr OSX64","2014-02-10","5.557285659361785","Monday"
"a11yr OSX64","2014-02-11","3.2956568173727301","Tuesday"
"a11yr OSX64","2014-02-12","4.9462809917355361","Wednesday"
"a11yr OSX64","2014-02-13","10.432397959183675","Thursday"
"a11yr OSX64","2014-02-14","4.41430055401662","Friday"
"a11yr OSX64","2014-02-15","3.6695501730103808","Saturday"
"a11yr OSX64","2014-02-16","5.18359375","Sunday"
"a11yr OSX64","2014-02-17","6.7952249770431585","Monday"
"a11yr OSX64","2014-02-18","7.5392156862745097","Tuesday"
"a11yr OSX64","2014-02-19","7.6755829903978059","Wednesday"
"a11yr OSX64","2014-02-20","3.268707482993197","Thursday"
"a11yr OSX64","2014-02-21","5.4110329908058414","Friday"
"a11yr OSX64","2014-02-22","1.8367346938775511","Saturday"
"a11yr OSX64","2014-02-23","3.7724999999999995","Sunday"
"a11yr OSX64","2014-02-24","5.0623914930555562","Monday"
"a11yr OSX64","2014-02-25","6.4719387755102042","Tuesday"
"a11yr OSX64","2014-02-26","4.4827635736857232","Wednesday"
"a11yr OSX64","2014-02-27","6.000590737240076","Thursday"
"a11yr OSX64","2014-02-28","7.5377777777777801","Friday"
"a11yr OSX64","2014-03-01","1.5147928994082842","Saturday"
"a11yr OSX64","2014-03-02","5.7899408284023668","Sunday"
"a11yr OSX64","2014-03-03","26.242400000000007","Monday"
"a11yr OSX64","2014-03-04","9.1852237252861642","Tuesday"
"a11yr OSX64","2014-03-05","8.0255102040816322","Wednesday"
"a11yr OSX64","2014-03-06","7.1884566326530619","Thursday"
"a11yr OSX64","2014-03-07","7.5114909508761869","Friday"
"a11yr OSX64","2014-03-08","9.5599999999999987","Saturday"
"a11yr OSX64","2014-03-09","3.90234375","Sunday"
"a11yr OSX64","2014-03-10","15.789723856948845","Monday"
"a11yr OSX64","2014-03-11","12.282544378698221","Tuesday"
"a11yr OSX64","2014-03-12","7.4672619047619051","Wednesday"
"a11yr OSX64","2014-03-13","12.844045368620035","Thursday"
"a11yr OSX64","2014-03-14","16.770833333333332","Friday"
"a11yr OSX64","2014-03-15","20.192520775623269","Saturday"
"a11yr OSX64","2014-03-16","9.862222222222222","Sunday"
"a11yr OSX64","2014-03-17","7.9625000000000004","Monday"
"a11yr OSX64","2014-03-18","9.2761593341260404","Tuesday"
"a11yr OSX64","2014-03-19","7.8854848304580605","Wednesday"
"a11yr OSX64","2014-03-20","6.2906122448979582","Thursday"
"a11yr OSX64","2014-03-21","3.3986678004535156","Friday"
"a11yr OSX64","2014-03-22","7.1785714285714288","Saturday"
"a11yr OSX64","2014-03-23","2.7025000000000001","Sunday"
"a11yr OSX64","2014-03-24","4.1005859375","Monday"
"a11yr OSX64","2014-03-25","19.236280991735534","Tuesday"
"a11yr OSX64","2014-03-26","5.1450694197223212","Wednesday"
"a11yr OSX64","2014-03-27","9.3998437499999987","Thursday"
"a11yr OSX64","2014-03-28","2.9988999999999999","Friday"
"a11yr OSX64","2014-03-29","4.2692307692307692","Saturday"
"a11yr OSX64","2014-03-30","1.04","Sunday"
"a11yr OSX64","2014-03-31","6.290433783395577","Monday"
"a11yr OSX64","2014-04-01","7.0406427221172008","Tuesday"
"a11yr OSX64","2014-04-02","4.6983024691358031","Wednesday"
"a11yr OSX64","2014-04-03","5.843316289262237","Thursday"
"a11yr OSX64","2014-04-04","7.5652173913043477","Friday"
"a11yr OSX64","2014-04-06","7.4525000000000006","Sunday"
"a11yr OSX64","2014-04-07","2.7811226799456761","Monday"
"a11yr OSX64","2014-04-08","5.4764681382757168","Tuesday"
"a11yr OSX64","2014-04-09","5.0118750000000007","Wednesday"
"a11yr OSX64","2014-04-10","3.8400000000000007","Thursday"
"a11yr OSX64","2014-04-11","4.6197954711468228","Friday"
"a11yr OSX64","2014-04-12","1.8760330578512396","Saturday"
"a11yr OSX64","2014-04-13","0.95833333333333337","Sunday"
"a11yr OSX64","2014-04-14","3.8329488658208377","Monday"
"a11yr OSX64","2014-04-15","3.1178824253616502","Tuesday"
"a11yr OSX64","2014-04-16","3.9908058409951326","Wednesday"
"a11yr OSX64","2014-04-17","5.5352438590245656","Thursday"
"a11yr OSX64","2014-04-18","9.3607681755829919","Friday"
"a11yr OSX64","2014-04-19","3.4724999999999993","Saturday"
"a11yr OSX64","2014-04-20","0.0","Sunday"
"a11yr OSX64","2014-04-21","4.3223062381852566","Monday"
"a11yr OSX64","2014-04-22","4.9893794252394841","Tuesday"
"a11yr OSX64","2014-04-23","4.9993425378040772","Wednesday"
"a11yr OSX64","2014-04-24","4.0300000000000002","Thursday"
"a11yr OSX64","2014-04-25","3.5443999999999996","Friday"
"a11yr OSX64","2014-04-26","6.4565972222222223","Saturday"
"a11yr OSX64","2014-04-27","4.2724609375","Sunday"
"a11yr OSX64","2014-04-28","4.1325040562466189","Monday"
"a11yr OSX64","2014-04-29","7.2895710059171588","Tuesday"
"a11yr OSX64","2014-04-30","11.675968346522284","Wednesday"
"a11yr OSX64","2014-05-01","4.0160999999999989","Thursday"
"a11yr OSX64","2014-05-02","3.0190972222222223","Friday"
"a11yr OSX64","2014-05-03","5.0621301775147929","Saturday"
"a11yr OSX64","2014-05-04","1.6728395061728396","Sunday"
"a11yr OSX64","2014-05-05","3.417777777777776","Monday"
"a11yr OSX64","2014-05-06","10.907596371882086","Tuesday"
"a11yr OSX64","2014-05-07","5.9076557093425608","Wednesday"
"a11yr OSX64","2014-05-08","4.880204528853179","Thursday"
"a11yr OSX64","2014-05-09","6.14923469387755","Friday"
"a11yr OSX64","2014-05-10","7.0499999999999998","Saturday"
"a11yr OSX64","2014-05-11","2.8636363636363638","Sunday"
"a11yr OSX64","2014-05-12","8.9193786982248504","Monday"
"a11yr OSX64","2014-05-13","4.7534722222222232","Tuesday"
"a11yr OSX64","2014-05-14","3.56365258774539","Wednesday"
"a11yr OSX64","2014-05-15","2.7469135802469129","Thursday"
"a11yr OSX64","2014-05-16","4.222789572695512","Friday"
"a11yr OSX64","2014-05-17","1.9945987654320989","Saturday"
"a11yr OSX64","2014-05-18","1.2396694214876034","Sunday"
"a11yr OSX64","2014-05-19","3.0738236884802599","Monday"
"a11yr OSX64","2014-05-20","4.2427721088435373","Tuesday"
"a11yr OSX64","2014-05-21","3.8977509371095378","Wednesday"
"a11yr OSX64","2014-05-22","4.0356399583766915","Thursday"
"a11yr OSX64","2014-05-23","5.8692810457516345","Friday"
"a11yr OSX64","2014-05-24","3.8685121107266438","Saturday"
"a11yr OSX64","2014-05-25","1.6100000000000001","Sunday"
"a11yr OSX64","2014-05-26","6.3864000000000001","Monday"
"a11yr OSX64","2014-05-27","4.1344046749452152","Tuesday"
"a11yr OSX64","2014-05-28","4.5516666666666676","Wednesday"
"a11yr OSX64","2014-05-29","6.5181213017751487","Thursday"
"a11yr OSX64","2014-05-30","7.2660897782585181","Friday"
"a11yr OSX64","2014-05-31","6.3224999999999998","Saturday"
"a11yr OSX64","2014-06-01","5.8680555555555562","Sunday"
"a11yr OSX64","2014-06-02","3.76171875","Monday"
"a11yr OSX64","2014-06-03","7.3021729289271198","Tuesday"
"a11yr OSX64","2014-06-04","4.4489795918367347","Wednesday"
"a11yr OSX64","2014-06-05","4.9364419821483541","Thursday"
"a11yr OSX64","2014-06-06","13.508465466272506","Friday"
"a11yr OSX64","2014-06-07","3.5860113421550084","Saturday"
"a11yr OSX64","2014-06-08","7.488919667590026","Sunday"
"a11yr OSX64","2014-06-09","5.2098337950138518","Monday"
"a11yr OSX64","2014-06-10","5.1219512195121952","Tuesday"
"a11yr OSX64","2014-06-11","5.5790082644628072","Wednesday"
"a11yr OSX64","2014-06-12","4.3362603305785123","Thursday"
"a11yr OSX64","2014-06-13","4.9820011337868486","Friday"
"a11yr OSX64","2014-06-14","7.4912109375","Saturday"
"a11yr OSX64","2014-06-15","6.2999999999999998","Sunday"
"a11yr OSX64","2014-06-16","8.1996191135734033","Monday"
"a11yr OSX64","2014-06-17","5.0235457063711912","Tuesday"
"a11yr OSX64","2014-06-18","6.0256232686980606","Wednesday"
"a11yr OSX64","2014-06-19","5.3945081360946752","Thursday"
"a11yr OSX64","2014-06-20","6.0328395061728406","Friday"
"a11yr OSX64","2014-06-21","4.3979238754325252","Saturday"
"a11yr OSX64","2014-06-22","4.5488888888888903","Sunday"
"a11yr OSX64","2014-06-23","5.5994513031550079","Monday"
"a11yr OSX64","2014-06-24","2.1814595660749494","Tuesday"
"a11yr OSX64","2014-06-25","8.8044217687074848","Wednesday"
"a11yr OSX64","2014-06-26","19.557283950617279","Thursday"
"a11yr OSX64","2014-06-27","14.482400000000002","Friday"
"a11yr OSX64","2014-06-28","4.8842975206611579","Saturday"
"a11yr OSX64","2014-06-29","6.1280991735537187","Sunday"
"a11yr OSX64","2014-06-30","3.7142857142857144","Monday"
"a11yr OSX64","2014-07-01","4.6552227903579269","Tuesday"
"a11yr OSX64","2014-07-02","3.8733650416171219","Wednesday"
"a11yr OSX64","2014-07-03","4.8408264462809907","Thursday"
"a11yr OSX64","2014-07-04","5.31505873976504","Friday"
"a11yr OSX64","2014-07-05","1.421875","Saturday"
"a11yr OSX64","2014-07-06","1.26","Sunday"
"a11yr OSX64","2014-07-07","6.4001807851239674","Monday"
"a11yr OSX64","2014-07-08","4.4091111771700362","Tuesday"
"a11yr OSX64","2014-07-09","7.7960128159487363","Wednesday"
"a11yr OSX64","2014-07-10","5.8684807256235825","Thursday"
"a11yr OSX64","2014-07-11","3.706875000000001","Friday"
"a11yr OSX64","2014-07-12","3.4438775510204089","Saturday"
"a11yr OSX64","2014-07-13","3.65234375","Sunday"
"a11yr OSX64","2014-07-14","3.6837606837606827","Monday"
"a11yr OSX64","2014-07-15","5.8988683662851207","Tuesday"
"a11yr OSX64","2014-07-16","5.3535379812695085","Wednesday"
"a11yr OSX64","2014-07-17","3.9983710562414263","Thursday"
"a11yr OSX64","2014-07-18","5.177490234375","Friday"
"a11yr OSX64","2014-07-19","9.1265432098765444","Saturday"
"a11yr OSX64","2014-07-20","7.1204986149584473","Sunday"
"a11yr OSX64","2014-07-21","5.0835219556360327","Monday"
"a11yr OSX64","2014-07-22","1055.7547562425684","Tuesday"
"a11yr OSX64","2014-07-23","5.4547306473517425","Wednesday"
"a11yr OSX64","2014-07-24","8.3326806692773214","Thursday"
"a11yr OSX64","2014-07-25","3.4563999999999999","Friday"
"a11yr OSX64","2014-07-26","11.06172839506173","Saturday"
"a11yr OSX64","2014-07-27","3.3367346938775513","Sunday"
"a11yr OSX64","2014-07-28","6.4062890462307376","Monday"
"a11yr OSX64","2014-07-29","4.7849968112244898","Tuesday"
"a11yr OSX64","2014-07-30","7.1868715886239585","Wednesday"
"a11yr OSX64","2014-07-31","4.7974196468990495","Thursday"
"a11yr OSX64","2014-08-01","7.5169000000000015","Friday"
"a11yr OSX64","2014-08-02","1.8125","Saturday"
"a11yr OSX64","2014-08-03","7.9365234375","Sunday"
"a11yr OSX64","2014-08-04","4.7468768590124935","Monday"
"a11yr OSX64","2014-08-05","7.5614876033057863","Tuesday"
"a11yr OSX64","2014-08-06","8.0375878853434291","Wednesday"
"a11yr OSX64","2014-08-07","8.6870434448289124","Thursday"
"a11yr OSX64","2014-08-08","3.9307372175980975","Friday"
"a11yr OSX64","2014-08-09","5.4599999999999991","Saturday"
"a11yr OSX64","2014-08-10","7.2732426303854876","Sunday"
"a11yr OSX64","2014-08-11","7.7737476370510423","Monday"
"a11yr OSX64","2014-08-12","27.211374095989484","Tuesday"
"a11yr OSX64","2014-08-13","4.1083412098298666","Wednesday"
"a11yr OSX64","2014-08-14","6.1817992503123689","Thursday"
"a11yr OSX64","2014-08-15","2.8439061899269511","Friday"
"a11yr OSX64","2014-08-16","4.3166089965397916","Saturday"
"a11yr OSX64","2014-08-17","3.75","Sunday"
"a11yr OSX64","2014-08-18","2.629181084198386","Monday"
"a11yr OSX64","2014-08-19","4.9644367550941952","Tuesday"
"a11yr OSX64","2014-08-20","7.6038198573127236","Wednesday"
"a11yr OSX64","2014-08-21","3.5002687449610317","Thursday"
"a11yr OSX64","2014-08-22","4.1653477717617653","Friday"
"a11yr OSX64","2014-08-23","2.8155555555555551","Saturday"
"a11yr OSX64","2014-08-24","6.1552734375","Sunday"
"a11yr OSX64","2014-08-25","5.1735586011342152","Monday"
"a11yr OSX64","2014-08-26","4.5966451215758681","Tuesday"
"a11yr OSX64","2014-08-27","5.8806611570247949","Wednesday"
"a11yr OSX64","2014-08-28","9.1463527239150508","Thursday"
"a11yr OSX64","2014-08-29","7.5717975206611587","Friday"
"a11yr OSX64","2014-08-30","11.936874999999997","Saturday"
"a11yr OSX64","2014-08-31","2.54","Sunday"
"a11yr OSX64","2014-09-01","7.7824489795918357","Monday"
"a11yr OSX64","2014-09-02","12.301775147928991","Tuesday"
"a11yr OSX64","2014-09-03","7.0653050255307717","Wednesday"
"a11yr OSX64","2014-09-04","8.8001000000000005","Thursday"
"a11yr OSX64","2014-09-05","5.2088572485207099","Friday"
"a11yr OSX64","2014-09-06","4.3992346938775517","Saturday"
"a11yr OSX64","2014-09-07","1.4999999999999998","Sunday"
"a11yr OSX64","2014-09-08","4.37015121630506","Monday"
"a11yr OSX64","2014-09-09","3.293333333333333","Tuesday"
"a11yr OSX64","2014-09-10","3.8957475994513033","Wednesday"
"a11yr OSX64","2014-09-11","8.4214163237311386","Thursday"
"a11yr OSX64","2014-09-12","7.6368411310102289","Friday"
"a11yr OSX64","2014-09-13","10.99609375","Saturday"
"a11yr OSX64","2014-09-14","10.334710743801651","Sunday"
"a11yr OSX64","2014-09-15","2.9099999999999997","Monday"
"a11yr OSX64","2014-09-16","8.6138941398865772","Tuesday"
"a11yr OSX64","2014-09-17","6.9421076099881081","Wednesday"
"a11yr OSX64","2014-09-18","4.3327297419646902","Thursday"
"a11yr OSX64","2014-09-19","10.090392561983471","Friday"
"a11yr OSX64","2014-09-20","2.6666666666666665","Saturday"
"a11yr OSX64","2014-09-21","2.5555555555555554","Sunday"
"a11yr OSX64","2014-09-22","6.9260734072022174","Monday"
"a11yr OSX64","2014-09-23","4.5654320987654309","Tuesday"
"a11yr OSX64","2014-09-24","4.8874305555555537","Wednesday"
"a11yr OSX64","2014-09-25","6.1956747919143886","Thursday"
"a11yr OSX64","2014-09-26","3.3936672967863886","Friday"
"a11yr OSX64","2014-09-27","2.6225000000000001","Saturday"
"a11yr OSX64","2014-09-28","1.7225000000000001","Sunday"
"a11yr OSX64","2014-09-29","3.8307034845496388","Monday"
"a11yr OSX64","2014-09-30","5.6433057851239639","Tuesday"
"a11yr OSX64","2014-10-01","5.6822222222222214","Wednesday"
"a11yr OSX64","2014-10-02","8.0063775510204103","Thursday"
"a11yr OSX64","2014-10-03","3.4042553191489362","Friday"
"a11yr OSX64","2014-10-04","3.05859375","Saturday"
"a11yr OSX64","2014-10-05","9.9408284023668632","Sunday"
"a11yr OSX64","2014-10-06","5.2881235827664401","Monday"
"a11yr OSX64","2014-10-07","6.9631171921475312","Tuesday"
"a11yr OSX64","2014-10-08","9.0920026732011596","Wednesday"
"a11yr OSX64","2014-10-09","3.2355327203893989","Thursday"
"a11yr OSX64","2014-10-10","6.5369000000000002","Friday"
"a11yr OSX64","2014-10-11","8.9483024691358022","Saturday"
"a11yr OSX64","2014-10-12","4.4214876033057848","Sunday"
"a11yr OSX64","2014-10-13","3.6405664306538945","Monday"
"a11yr OSX64","2014-10-14","3.2947222222222221","Tuesday"
"a11yr OSX64","2014-10-15","5.3377093707559968","Wednesday"
"a11yr OSX64","2014-10-16","3.0964312130177518","Thursday"
"a11yr OSX64","2014-10-17","6.7765957446808507","Friday"
"a11yr OSX64","2014-10-18","2.0190972222222228","Saturday"
"a11yr OSX64","2014-10-19","4.6358024691358031","Sunday"
"a11yr OSX64","2014-10-20","8.9118750000000002","Monday"
"a11yr OSX64","2014-10-21","3.5802514792899394","Tuesday"
"a11yr OSX64","2014-10-22","6.4668209876543239","Wednesday"
"a11yr OSX64","2014-10-23","9.2173437500000013","Thursday"
"a11yr OSX64","2014-10-24","7.266805472932778","Friday"
"a11yr OSX64","2014-10-25","2.0619834710743805","Saturday"
"a11yr OSX64","2014-10-26","1.43359375","Sunday"
"a11yr OSX64","2014-10-27","12.023915816326527","Monday"
"a11yr OSX64","2014-10-28","5.4027777777777759","Tuesday"
"a11yr OSX64","2014-10-29","8.5269000000000013","Wednesday"
"a11yr OSX64","2014-10-30","10.764843750000001","Thursday"
"a11yr OSX64","2014-10-31","4.7762188208616783","Friday"
"a11yr OSX64","2014-11-01","2.5661157024793386","Saturday"
"a11yr OSX64","2014-11-02","1.654320987654321","Sunday"
"a11yr OSX64","2014-11-03","5.6427469135802495","Monday"
"a11yr OSX64","2014-11-04","8.087411511234226","Tuesday"
"a11yr OSX64","2014-11-05","5.4556213017751496","Wednesday"
"a11yr OSX64","2014-11-06","6.0284863945578238","Thursday"
"a11yr OSX64","2014-11-07","6.8334872268390283","Friday"
"a11yr OSX64","2014-11-08","7.3125","Saturday"
"a11yr OSX64","2014-11-09","10.040000000000001","Sunday"
"a11yr OSX64","2014-11-10","4.3085399449035817","Monday"
"a11yr OSX64","2014-11-11","3.7837456597222228","Tuesday"
"a11yr OSX64","2014-11-12","6.6622222222222209","Wednesday"
"a11yr OSX64","2014-11-13","3.0441000000000003","Thursday"
"a11yr OSX64","2014-11-14","11.130526720492121","Friday"
"a11yr OSX64","2014-11-15","9.25","Saturday"
"a11yr OSX64","2014-11-16","3.7396694214876032","Sunday"
"a11yr OSX64","2014-11-17","8.0024535123966931","Monday"
"a11yr OSX64","2014-11-18","10.529384756657482","Tuesday"
"a11yr OSX64","2014-11-19","7.4387755102040831","Wednesday"
"a11yr OSX64","2014-11-20","14.899147727272727","Thursday"
"a11yr OSX64","2014-11-21","10.380367036011085","Friday"
"a11yr OSX64","2014-11-22","1.7600000000000002","Saturday"
"a11yr OSX64","2014-11-23","3.3099999999999996","Sunday"
"a11yr OSX64","2014-11-24","13.844859182098766","Monday"
"a11yr OSX64","2014-11-25","4.4416322314049577","Tuesday"
"a11yr OSX64","2014-11-26","6.6004801097393715","Wednesday"
"a11yr OSX64","2014-11-27","2.5737217598097497","Thursday"
"a11yr OSX64","2014-11-28","3.671875","Friday"
"a11yr OSX64","2014-11-29","3.6528925619834713","Saturday"
"a11yr OSX64","2014-11-30","13.277777777777779","Sunday"
"a11yr OSX64","2014-12-01","9.1708984375","Monday"
"a11yr OSX64","2014-12-02","5.900826446280993","Tuesday"
"a11yr OSX64","2014-12-03","2.7653061224489801","Wednesday"
"a11yr OSX64","2014-12-04","4.5264650283553864","Thursday"
"a11yr OSX64","2014-12-05","4.7796201814058952","Friday"
"a11yr OSX64","2014-12-06","1.921875","Saturday"
"a11yr OSX64","2014-12-07","3.9183673469387759","Sunday"
"a11yr OSX64","2014-12-08","6.5982552800734622","Monday"
"a11yr OSX64","2014-12-09","7.4573241061130346","Tuesday"
"a11yr OSX64","2014-12-10","6.9325281132861321","Wednesday"
"a11yr OSX64","2014-12-11","6.1949000000000005","Thursday"
"a11yr OSX64","2014-12-12","3.2928088287646853","Friday"
"a11yr OSX64","2014-12-13","2.0661157024793386","Saturday"
"a11yr OSX64","2014-12-14","3.1094674556213016","Sunday"
"a11yr OSX64","2014-12-15","3.1113888888888899","Monday"
"a11yr OSX64","2014-12-16","21.254685547688464","Tuesday"
"a11yr OSX64","2014-12-17","4.5644","Wednesday"
"a11yr OSX64","2014-12-18","11.490504535147394","Thursday"
"a11yr OSX64","2014-12-19","8.2223211107155567","Friday"
"a11yr OSX64","2014-12-20","3.8786982248520698","Saturday"
"a11yr OSX64","2014-12-21","7.7755102040816331","Sunday"
"a11yr OSX64","2014-12-22","6.5467664930555545","Monday"
"a11yr OSX64","2014-12-23","5.1381828015143327","Tuesday"
"a11yr OSX64","2014-12-24","8.5743944636678204","Wednesday"
"a11yr OSX64","2014-12-25","3.671875","Thursday"
"a11yr OSX64","2014-12-26","4.6525000000000007","Friday"
"a11yr OSX64","2014-12-27","13.921875","Saturday"
"a11yr OSX64","2014-12-28","8.0","Sunday"
"a11yr OSX64","2014-12-29","7.5215999999999994","Monday"
"a11yr OSX64","2014-12-30","6.5178571428571432","Tuesday"
"a11yr OSX64","2014-12-31","8.8788265306122458","Wednesday"
"a11yr OSX64","2015-01-01","8.0599999999999987","Thursday"
"a11yr OSX64","2015-01-02","10.368055555555561","Friday"
"a11yr OSX64","2015-01-03","2.0","Saturday"
"a11yr OSX64","2015-01-04","5.5619834710743792","Sunday"
"a11yr OSX64","2015-01-05","3.9544000000000001","Monday"
"a11yr Win8","2014-01-06","7.2684441197954719","Monday"
"a11yr Win8","2014-01-07","13.070861678004535","Tuesday"
"a11yr Win8","2014-01-08","7.8284000000000002","Wednesday"
"a11yr Win8","2014-01-09","9.7382934443288232","Thursday"
"a11yr Win8","2014-01-10","8.3979206049149351","Friday"
"a11yr Win8","2014-01-11","5.8765432098765435","Saturday"
"a11yr Win8","2014-01-12","13.994082840236688","Sunday"
"a11yr Win8","2014-01-13","33.561831153388823","Monday"
"a11yr Win8","2014-01-14","9.2122769064359122","Tuesday"
"a11yr Win8","2014-01-15","10.936461218836563","Wednesday"
"a11yr Win8","2014-01-16","9.9675500270416446","Thursday"
"a11yr Win8","2014-01-17","19.748699271592098","Friday"
"a11yr Win8","2014-01-18","9.3385416666666661","Saturday"
"a11yr Win8","2014-01-19","9.96484375","Sunday"
"a11yr Win8","2014-01-20","6.7711058263971449","Monday"
"a11yr Win8","2014-01-21","3.7851473922902494","Tuesday"
"a11yr Win8","2014-01-22","12.146121883656511","Wednesday"
"a11yr Win8","2014-01-23","17.647928994082832","Thursday"
"a11yr Win8","2014-01-24","7.2958984375","Friday"
"a11yr Win8","2014-01-25","6.3125","Saturday"
"a11yr Win8","2014-01-26","2.875","Sunday"
"a11yr Win8","2014-01-27","6.3487654320987641","Monday"
"a11yr Win8","2014-01-28","10.066666666666666","Tuesday"
"a11yr Win8","2014-01-29","10.070068359375","Wednesday"
"a11yr Win8","2014-01-30","5.6939058171745156","Thursday"
"a11yr Win8","2014-01-31","13.102040816326529","Friday"
"a11yr Win8","2014-02-01","4.4985207100591715","Saturday"
"a11yr Win8","2014-02-02","6.5955555555555572","Sunday"
"a11yr Win8","2014-02-03","8.5059171597633139","Monday"
"a11yr Win8","2014-02-04","12.265000000000001","Tuesday"
"a11yr Win8","2014-02-05","9.9951940192239217","Wednesday"
"a11yr Win8","2014-02-06","15.517958412098299","Thursday"
